accuracy,precision,recall,f1,confusion_matrix
0.61,0.6196319018404908,0.8632478632478633,0.7214285714285714,"[[ 21  62]
 [ 16 101]]"
0.69,0.6686390532544378,0.9495798319327731,0.7847222222222222,"[[ 25  56]
 [  6 113]]"
0.555,0.54375,0.8446601941747572,0.6615969581749049,"[[24 73]
 [16 87]]"
0.575,0.5454545454545454,0.9,0.6792452830188679,"[[25 75]
 [10 90]]"
0.54,0.5421686746987951,0.8490566037735849,0.6617647058823529,"[[18 76]
 [16 90]]"
0.61,0.6064516129032258,0.8468468468468469,0.706766917293233,"[[28 61]
 [17 94]]"
0.595,0.5714285714285714,0.9142857142857143,0.7032967032967034,"[[23 72]
 [ 9 96]]"
0.595,0.5802469135802469,0.8785046728971962,0.6988847583643123,"[[25 68]
 [13 94]]"
0.575,0.5476190476190477,0.9108910891089109,0.6840148698884758,"[[23 76]
 [ 9 92]]"
0.55,0.5398773006134969,0.8543689320388349,0.6616541353383458,"[[22 75]
 [15 88]]"
0.67,0.6666666666666666,0.8620689655172413,0.7518796992481203,"[[ 34  50]
 [ 16 100]]"
0.525,0.5232558139534884,0.8737864077669902,0.6545454545454545,"[[15 82]
 [13 90]]"
0.55,0.5517241379310345,0.8888888888888888,0.6808510638297872,"[[14 78]
 [12 96]]"
0.625,0.6162790697674418,0.9217391304347826,0.7386759581881533,"[[ 19  66]
 [  9 106]]"
0.555,0.5421686746987951,0.8737864077669902,0.6691449814126395,"[[21 76]
 [13 90]]"
0.545,0.5176470588235295,0.9072164948453608,0.6591760299625468,"[[21 82]
 [ 9 88]]"
0.57,0.5344827586206896,0.9489795918367347,0.6838235294117647,"[[21 81]
 [ 5 93]]"
0.58,0.575,0.8518518518518519,0.6865671641791045,"[[24 68]
 [16 92]]"
0.615,0.6121212121212121,0.8859649122807017,0.7240143369175627,"[[ 22  64]
 [ 13 101]]"
0.54,0.5212121212121212,0.8686868686868687,0.6515151515151515,"[[22 79]
 [13 86]]"
0.595,0.5764705882352941,0.9158878504672897,0.7075812274368231,"[[21 72]
 [ 9 98]]"
